_key,id,nome,porcao,base_unit,category_id,proteina,attributes/protein/unit,lipidio,attributes/lipid/unit,carboidrato,attributes/carbohydrate/unit,sodio,attributes/sodium/unit,caloria,attributes/energy/kj
523,524,"Maionese, tradicional com ovos",100,g,12,0.58125,g,30.4976666666667,g,7.89975,g,786.827333333333,mg,302.152677687824,1264.20680344585
524,525,Acaraje,100,g,13,8.34583333333334,g,19.9303333333333,g,19.1138333333333,g,304.888666666667,mg,289.211666666667,1210.06161333333
525,526,Arroz carreteiro,100,g,13,10.8291666666667,g,7.124,g,11.5848333333333,g,1621.728,mg,153.772,643.382048
526,527,"Baiao de dois, arroz e feijao-de-corda",100,g,13,6.23958333333333,g,3.228,g,20.41775,g,93.2996666666667,mg,135.681333333333,567.690698666667
527,528,Barreado,100,g,13,18.26875,g,9.534,g,0.23625,g,47.6273333333333,mg,164.975234047413,690.256379254376
528,529,"Bife a cavalo, com contra file",100,g,13,23.6604166666667,g,21.1466666666667,g,,,82.8746666666667,mg,291.229509244959,1218.50426668091
529,530,Bolinho de arroz,100,g,13,8.03958333333333,g,8.29166666666667,g,41.68275,g,58.8573333333333,mg,273.514333333333,1144.38397066667
530,531,Camarao a baiana,100,g,13,7.94166666666667,g,5.96766666666667,g,3.17366666666667,g,84.7866666666667,mg,100.783043004036,421.676251928886
531,532,"Charuto, de repolho",100,g,13,6.77916666666667,g,1.11666666666667,g,10.1331666666667,g,12.1006666666667,mg,78.2347292222182,327.334107065761
532,533,"Cuscuz, de milho, cozido com sal",100,g,13,2.15625,g,0.679666666666667,g,25.2814166666667,g,247.666,mg,113.459481666667,474.714471293333
533,534,"Cuscuz, paulista",100,g,13,2.55833333333333,g,4.64833333333333,g,22.5136666666667,g,235.709666666667,mg,142.123,594.642632
534,535,"Cuxa, molho",100,g,13,5.64375,g,3.59266666666667,g,5.73891666666667,g,1344.29466666667,mg,80.0916156365077,335.103319823148
535,536,Dobradinha,100,g,13,19.7729166666667,g,4.44233333333333,g,,,28.7736666666667,mg,124.500200833333,520.908840286667
536,537,Estrogonofe de carne,100,g,13,15.03125,g,10.803,g,2.97541666666667,g,122.848,mg,173.141364318013,724.423468306567
537,538,Estrogonofe de frango,100,g,13,17.5520833333333,g,7.96233333333333,g,2.59391666666666,g,99.455,mg,156.806103013237,656.076735007385
538,539,Feijao tropeiro mineiro,100,g,13,10.1708333333333,g,6.79066666666667,g,19.5818333333333,g,365.074333333333,mg,151.561856830955,634.134808980714
539,540,Feijoada,100,g,13,8.67083333333333,g,6.47733333333333,g,11.6418333333333,g,278.220333333333,mg,116.933457311034,489.249585389367
540,541,"Frango, com acafrao",100,g,13,9.69791666666667,g,6.17,g,4.06208333333333,g,28.812,mg,112.783768841227,471.887288831693
541,542,"Macarrao, molho bolognesa",100,g,13,4.93429983488719,g,0.889666666666667,g,22.5223668317795,g,8.93933333333333,mg,119.53177144556,500.120931728223
542,543,Manicoba,100,g,13,9.95833333333333,g,8.69933333333333,g,3.41933333333333,g,406.704333333333,mg,134.222893400987,561.588585989729
543,544,Quibebe,100,g,13,8.55625,g,2.672,g,6.64408333333332,g,246.614,mg,86.349230299592,361.285179573493
544,545,"Salada, de legumes, com maionese",100,g,13,1.05,g,7.039,g,8.92399999999999,g,228.425666666667,mg,96.1035883984566,402.097413859142
545,546,"Salada, de legumes, cozida no vapor",100,g,13,2.00625,g,0.311666666666667,g,7.08908333333334,g,2.50966666666667,mg,35.4081042984724,148.147508384809
546,547,"Salpicao, de frango",100,g,13,13.925,g,7.84066666666667,g,4.56899999999999,g,248.345666666667,mg,147.864596134027,618.665470224768
547,548,Sarapatel,100,g,13,18.4729166666667,g,4.42,g,1.09408333333334,g,215.622666666667,mg,122.981858212431,514.556094760813
548,549,Tabule,100,g,13,2.04632997322083,g,1.208,g,10.5810033601125,g,1.192,mg,57.4534766884806,240.385346464603
549,550,Tacaca,100,g,13,6.95833333333334,g,0.359666666666667,g,3.39,g,1349.06266666667,mg,46.8891771512032,196.184317200634
550,551,"Tapioca, com manteiga",100,g,13,0.089583333333333,g,10.9083333333333,g,63.59175,g,157.524333333333,mg,347.826556257824,1455.30631138274
551,552,"Tucupi, com pimenta-de-cheiro",100,g,13,2.05625,g,0.283666666666667,g,4.73774999999999,g,5.131,mg,27.1837984027266,113.737012517008
552,553,Vaca atolada,100,g,13,5.12291666666667,g,9.322,g,10.0614166666667,g,25.6336666666667,mg,144.89697968479,606.248963001161
553,554,Vatapa,100,g,13,5.99783354918162,g,23.2263333333333,g,9.74849978415172,g,879.850666666667,mg,254.893285724155,1066.47350746987
554,555,Virado a paulista,100,g,13,10.18125,g,25.5906666666667,g,14.1090833333333,g,345.526,mg,306.94678645132,1284.26535451232
555,556,Yakisoba,100,g,13,7.51666666666667,g,2.607,g,18.2513333333333,g,793.762,mg,112.802041253408,471.963740604258
556,557,"Amendoim, grao, cru",100,g,14,27.1908001899719,g,43.85,g,20.3135333333333,g,Tr,mg,544.052655799433,2276.31631186483
557,558,"Amendoim, torrado, salgado",100,g,14,22.4751801570257,g,53.9633333333333,g,18.702486509641,g,375.732666666667,mg,605.781092917019,2534.58809276481
558,559,"Ervilha, em vagem",100,g,14,7.45208333333333,g,0.471,g,14.2275833333333,g,Tr,mg,88.0935819997785,366.967189786667
559,560,"Ervilha, enlatada, drenada",100,g,14,4.59782608695652,g,0.38,g,13.4421739130435,g,372.109666666667,mg,73.8447043478261,308.966242991304
560,561,"Feijao, carioca, cozido",100,g,14,4.775,g,0.542333333333333,g,13.5910333333333,g,1.759,mg,76.4240856666667,319.758374429333
561,562,"Feijao, carioca, cru",100,g,14,19.981884057971,g,1.25666666666667,g,61.2214492753623,g,Tr,mg,329.026736231884,1376.6478643942
562,563,"Feijao, fradinho, cozido",100,g,14,5.09375,g,0.644,g,13.4995833333333,g,0.982,mg,78.0088966666667,326.389223653333
563,564,"Feijao, fradinho, cru",100,g,14,20.2083333333333,g,2.365,g,61.24,g,10.3136666666667,mg,339.164766666667,1419.06538373333
564,565,"Feijao, jalo, cozido",100,g,14,6.14375,g,0.512,g,16.49525,g,0.520333333333333,mg,92.73992,388.02382528
565,566,"Feijao, jalo, cru",100,g,14,20.1041666666667,g,0.946666666666667,g,61.4791666666667,g,24.5803333333333,mg,327.905266666667,1371.95563573333
566,567,"Feijao, preto, cozido",100,g,14,4.47916666666667,g,0.535666666666667,g,14.0051666666667,g,1.854,mg,77.0272666666667,322.282083733333
567,568,"Feijao, preto, cru",100,g,14,21.3442028985507,g,1.24,g,58.752463768116,g,Tr,mg,323.565711594203,1353.79893731015
568,569,"Feijao, rajado, cozido",100,g,14,5.5375,g,0.4,g,15.2675,g,0.687,mg,84.7018527334929,354.392551836934
569,570,"Feijao, rajado, cru",100,g,14,17.2708333333333,g,1.17,g,62.9291666666667,g,13.6503333333333,mg,325.844411162734,1363.33301630488
570,571,"Feijao, rosinha, cozido",100,g,14,4.53958333333333,g,0.477333333333333,g,11.82275,g,2.08066666666667,mg,67.8662287714283,283.952301179656
571,572,"Feijao, rosinha, cru",100,g,14,20.9166666666667,g,1.33,g,62.2233333333333,g,24.1143333333333,mg,336.961911127567,1409.84863615774
572,573,"Feijao, roxo, cozido",100,g,14,5.72083333333333,g,0.538333333333333,g,12.9081666666667,g,1.457,mg,76.8933823179006,321.721911618096
573,574,"Feijao, roxo, cru",100,g,14,22.1666666666667,g,1.23666666666667,g,59.9866666666667,g,9.75766666666667,mg,331.414977456729,1386.64026567895
574,575,"Grao-de-bico, cru",100,g,14,21.2291666666667,g,5.43,g,57.8841666666667,g,5.194,mg,354.7028765891,1484.07683564879
575,576,"Guandu, cru",100,g,14,18.9645833333333,g,2.132,g,64.0004166666667,g,1.617,mg,344.133651284993,1439.85519697641
576,577,"Lentilha, cozida",100,g,14,6.31041666666667,g,0.524666666666667,g,16.30225,g,1.17633333333333,mg,92.6387662522992,387.60059799962
577,578,"Lentilha, crua",100,g,14,23.1521739130435,g,0.77,g,62.0044927536232,g,Tr,mg,339.141240203553,1418.96694901167
578,579,"Pacoca, amendoim",100,g,14,15.9958333333333,g,26.0753333333333,g,52.3761666666667,g,166.840666666667,mg,486.927086464524,2037.30292976757
579,580,"Pe-de-moleque, amendoim",100,g,14,13.1622400919596,g,28.0483333333333,g,54.730426574707,g,16.3453333333333,mg,503.190365839956,2105.34849067437
580,581,"Soja, farinha",100,g,14,36.0301002407074,g,14.6333333333333,g,38.4398997592926,g,5.75366666666667,mg,403.955845810399,1690.15125887071
581,582,"Soja, extrato soluvel, natural, fluido",100,g,14,2.38107001590729,g,1.606,g,4.27526333333334,g,56.528,mg,39.1048552753508,163.614714472068
582,583,"Soja, extrato soluvel, po",100,g,14,35.6875002384186,g,26.181,g,28.4828333333333,g,83.471,mg,458.895729437868,1920.01973196804
583,584,"Soja, queijo (tofu)",100,g,14,6.55317671044668,g,3.95333333333333,g,2.12682333333333,g,1.21366666666667,mg,64.4850940738902,269.805633605157
584,585,"Tremoco, cru",100,g,14,33.575,g,10.342,g,43.7863333333333,g,3.29066666666667,mg,381.278173960129,1595.26787984918
585,586,"Tremoco, em conserva",100,g,14,11.1083333333333,g,3.784,g,12.3893333333333,g,1808.75766666667,mg,120.642585344871,504.76857708294
586,587,"Amendoa, torrada, salgada",100,g,15,18.5547593851089,g,47.3243333333333,g,29.54724,g,278.522666666667,mg,580.746954556071,2429.8452578626
587,588,"Castanha-de-caju, torrada, salgada",100,g,15,18.5093673327764,g,46.2796666666667,g,29.134966000557,g,125,mg,570.167626501619,2385.58134928277
588,589,"Castanha-do-Brasil, crua",100,g,15,14.53634010156,g,63.459,g,15.07865989844,g,0.654,mg,642.963071681069,2690.15749191359
589,590,"Coco, cru",100,g,15,3.69183412310697,g,41.9763333333333,g,10.401665876893,g,15.32,mg,406.48735310781,1700.74308540308
590,591,"Coco, verde, cru",100,g,15,*,g,*,g,*,g,*,mg,*,*
591,592,"Farinha, de mesocarpo de babacu, crua",100,g,15,1.40626671727498,g,0.198,g,79.1730666160584,g,12.463,mg,328.771400244834,1375.57953862438
592,593,"Gergelim, semente",100,g,15,21.1646674283346,g,50.4326666666667,g,21.6176659049988,g,2.575,mg,583.54671475455,2441.55945453304
593,594,"Linhaca, semente",100,g,15,14.0838671735128,g,32.2529333333333,g,43.3121994931539,g,8.67333333333333,mg,495.096113843651,2071.53491450499
594,595,"Pinhao, cozido",100,g,15,2.98036666666667,g,0.747,g,43.9176333333333,g,0.862666666666667,mg,174.369902,729.563669968
595,596,"Pupunha, cozida",100,g,15,2.52291666666667,g,12.7616666666667,g,29.5694166666667,g,0.908666666666667,mg,218.533880876601,914.345757587697
596,597,"Noz, crua",100,g,15,13.9708005027771,g,59.3596666666667,g,18.3638661638896,g,4.57066666666667,mg,620.060019790567,2594.33112280373
